task_id,task_count,all_tasks_count,task_type,min_size_in,max_size_in,avg_size_in,count_in,sum_in,min_size_out,max_size_out,avg_size_out,count_out,sum_out,exec_file_size
mDiffFit_97,654,934,1,277,4144320,3315511.4,5,16577557,263,263,263.0,1,263,746640
mDiffFit_248,654,934,1,277,4161600,3329335.4,5,16646677,263,263,263.0,1,263,746640
mDiffFit_260,654,934,1,277,4161600,3329335.4,5,16646677,265,265,265.0,1,265,746640
mDiffFit_512,654,934,1,277,4144320,3315511.4,5,16577557,267,267,267.0,1,267,746640
mBackground_116,132,934,4,2476,4144320,2074613.0,4,8298452,4144320,4144320,4144320.0,2,8288640,5793368
mDiffFit_527,654,934,1,277,4144320,3315511.4,5,16577557,267,267,267.0,1,267,746640
mDiffFit_647,654,934,1,277,4144320,3315511.4,5,16577557,270,270,270.0,1,270,746640
mDiffFit_590,654,934,1,277,4144320,3315511.4,5,16577557,263,263,263.0,1,263,746640
mDiffFit_344,654,934,1,277,4161600,3329335.4,5,16646677,265,265,265.0,1,265,746640
mProject_24,132,934,0,277,1539246,769761.5,2,1539523,4152960,4152960,4152960.0,2,8305920,5930728
mDiffFit_314,654,934,1,277,4173120,3333943.4,5,16669717,265,265,265.0,1,265,746640
mDiffFit_323,654,934,1,277,4161600,3329335.4,5,16646677,270,270,270.0,1,270,746640
mDiffFit_308,654,934,1,277,4161600,3329335.4,5,16646677,261,261,261.0,1,261,746640
mDiffFit_104,654,934,1,277,4152960,3318967.4,5,16594837,272,272,272.0,1,272,746640
mDiffFit_592,654,934,1,277,4150080,3317815.4,5,16589077,268,268,268.0,1,268,746640
mDiffFit_378,654,934,1,277,4161600,3329335.4,5,16646677,275,275,275.0,1,275,746640
mDiffFit_363,654,934,1,277,4161600,3329335.4,5,16646677,260,260,260.0,1,260,746640
mDiffFit_537,654,934,1,277,4144320,3315511.4,5,16577557,268,268,268.0,1,268,746640
mDiffFit_541,654,934,1,277,4144320,3315511.4,5,16577557,264,264,264.0,1,264,746640
mDiffFit_86,654,934,1,277,4144320,3315511.4,5,16577557,268,268,268.0,1,268,746640
mBackground_44,132,934,4,2476,4152960,2078933.0,4,8315732,4152960,4152960,4152960.0,2,8305920,5793368
mDiffFit_573,654,934,1,277,4144320,3315511.4,5,16577557,269,269,269.0,1,269,746640
mProject_73,132,934,0,277,1470622,735449.5,2,1470899,4170240,4170240,4170240.0,2,8340480,5930728
mDiffFit_486,654,934,1,277,4144320,3315511.4,5,16577557,266,266,266.0,1,266,746640
mDiffFit_628,654,934,1,277,4144320,3312055.4,5,16560277,265,265,265.0,1,265,746640
mDiffFit_526,654,934,1,277,4144320,3315511.4,5,16577557,268,268,268.0,1,268,746640
mDiffFit_185,654,934,1,277,4144320,3315511.4,5,16577557,274,274,274.0,1,274,746640
mProject_116,132,934,0,277,1475337,737807.0,2,1475614,4144320,4144320,4144320.0,2,8288640,5930728
mDiffFit_180,654,934,1,277,4152960,3318967.4,5,16594837,273,273,273.0,1,273,746640
mDiffFit_309,654,934,1,277,4161600,3329335.4,5,16646677,262,262,262.0,1,262,746640
mDiffFit_240,654,934,1,277,4161600,3329335.4,5,16646677,269,269,269.0,1,269,746640
mDiffFit_193,654,934,1,277,4152960,3318967.4,5,16594837,265,265,265.0,1,265,746640
mDiffFit_224,654,934,1,277,4161600,3329335.4,5,16646677,263,263,263.0,1,263,746640
mDiffFit_74,654,934,1,277,4152960,3318967.4,5,16594837,265,265,265.0,1,265,746640
mDiffFit_506,654,934,1,277,4144320,3315511.4,5,16577557,267,267,267.0,1,267,746640
mBackground_107,132,934,4,2476,4144320,2074613.0,4,8298452,4144320,4144320,4144320.0,2,8288640,5793368
mDiffFit_27,654,934,1,277,4152960,3322423.4,5,16612117,263,263,263.0,1,263,746640
mDiffFit_560,654,934,1,277,4144320,3315511.4,5,16577557,268,268,268.0,1,268,746640
mBackground_2,132,934,4,2476,4144320,2074613.0,4,8298452,4144320,4144320,4144320.0,2,8288640,5793368
mDiffFit_80,654,934,1,277,4152960,3318967.4,5,16594837,265,265,265.0,1,265,746640
mDiffFit_300,654,934,1,277,4161600,3329335.4,5,16646677,265,265,265.0,1,265,746640
mDiffFit_645,654,934,1,277,4144320,3312055.4,5,16560277,264,264,264.0,1,264,746640
mDiffFit_633,654,934,1,277,4144320,3312055.4,5,16560277,271,271,271.0,1,271,746640
mBackground_24,132,934,4,2476,4152960,2078933.0,4,8315732,4152960,4152960,4152960.0,2,8305920,5793368
mDiffFit_496,654,934,1,277,4144320,3315511.4,5,16577557,259,259,259.0,1,259,746640
mProject_2,132,934,0,277,1531787,766032.0,2,1532064,4144320,4144320,4144320.0,2,8288640,5930728
mDiffFit_94,654,934,1,277,4144320,3315511.4,5,16577557,264,264,264.0,1,264,746640
mDiffFit_415,654,934,1,277,4170240,3332791.4,5,16663957,267,267,267.0,1,267,746640
mDiffFit_569,654,934,1,277,4144320,3315511.4,5,16577557,273,273,273.0,1,273,746640
mDiffFit_135,654,934,1,277,4152960,3318967.4,5,16594837,272,272,272.0,1,272,746640
mBackground_100,132,934,4,2476,4144320,2074613.0,4,8298452,4144320,4144320,4144320.0,2,8288640,5793368
mDiffFit_572,654,934,1,277,4144320,3312055.4,5,16560277,265,265,265.0,1,265,746640
mDiffFit_109,654,934,1,277,4144320,3315511.4,5,16577557,260,260,260.0,1,260,746640
mDiffFit_232,654,934,1,277,4161600,3329335.4,5,16646677,272,272,272.0,1,272,746640
mDiffFit_608,654,934,1,277,4144320,3315511.4,5,16577557,266,266,266.0,1,266,746640
mDiffFit_371,654,934,1,277,4170240,3332791.4,5,16663957,263,263,263.0,1,263,746640
mDiffFit_365,654,934,1,277,4161600,3329335.4,5,16646677,265,265,265.0,1,265,746640
mBackground_90,132,934,4,2476,4144320,2074613.0,4,8298452,4144320,4144320,4144320.0,2,8288640,5793368
mDiffFit_476,654,934,1,277,4144320,3312055.4,5,16560277,259,259,259.0,1,259,746640
mDiffFit_582,654,934,1,277,4144320,3312055.4,5,16560277,259,259,259.0,1,259,746640
mDiffFit_188,654,934,1,277,4152960,3318967.4,5,16594837,272,272,272.0,1,272,746640
mBackground_121,132,934,4,2476,4135680,2070293.0,4,8281172,4135680,4135680,4135680.0,2,8271360,5793368
mDiffFit_273,654,934,1,277,4161600,3329335.4,5,16646677,266,266,266.0,1,266,746640
mProject_64,132,934,0,277,1470560,735418.5,2,1470837,4161600,4161600,4161600.0,2,8323200,5930728
mProject_45,132,934,0,277,1465653,732965.0,2,1465930,4161600,4161600,4161600.0,2,8323200,5930728
mDiffFit_379,654,934,1,277,4161600,3329335.4,5,16646677,269,269,269.0,1,269,746640
mDiffFit_559,654,934,1,277,4144320,3315511.4,5,16577557,267,267,267.0,1,267,746640
mBackground_59,132,934,4,2476,4161600,2083253.0,4,8333012,4161600,4161600,4161600.0,2,8323200,5793368
mDiffFit_302,654,934,1,277,4161600,3329335.4,5,16646677,266,266,266.0,1,266,746640
mDiffFit_283,654,934,1,277,4161600,3329335.4,5,16646677,263,263,263.0,1,263,746640
mDiffFit_226,654,934,1,277,4161600,3329335.4,5,16646677,270,270,270.0,1,270,746640
mDiffFit_347,654,934,1,277,4161600,3329335.4,5,16646677,269,269,269.0,1,269,746640
mDiffFit_13,654,934,1,277,4152960,3318967.4,5,16594837,266,266,266.0,1,266,746640
mAdd_1,3,934,6,275,4158720,4056418.1222222224,90,365077631,12703680,12703680,12703680.0,2,25407360,5827296
mDiffFit_520,654,934,1,277,4135680,3308599.4,5,16542997,266,266,266.0,1,266,746640
mDiffFit_436,654,934,1,277,4161600,3329335.4,5,16646677,269,269,269.0,1,269,746640
mDiffFit_358,654,934,1,277,4161600,3329335.4,5,16646677,267,267,267.0,1,267,746640
mDiffFit_119,654,934,1,277,4152960,3318967.4,5,16594837,267,267,267.0,1,267,746640
mDiffFit_334,654,934,1,277,4161600,3329335.4,5,16646677,262,262,262.0,1,262,746640
mDiffFit_107,654,934,1,277,4152960,3322423.4,5,16612117,263,263,263.0,1,263,746640
mDiffFit_266,654,934,1,277,4161600,3329335.4,5,16646677,264,264,264.0,1,264,746640
mDiffFit_424,654,934,1,277,4170240,3332791.4,5,16663957,256,256,256.0,1,256,746640
mDiffFit_184,654,934,1,277,4144320,3315511.4,5,16577557,276,276,276.0,1,276,746640
mBackground_19,132,934,4,2476,4152960,2078933.0,4,8315732,4152960,4152960,4152960.0,2,8305920,5793368
mDiffFit_264,654,934,1,277,4161600,3329335.4,5,16646677,270,270,270.0,1,270,746640
mProject_85,132,934,0,277,1471780,736028.5,2,1472057,4161600,4161600,4161600.0,2,8323200,5930728
mDiffFit_275,654,934,1,277,4161600,3329335.4,5,16646677,265,265,265.0,1,265,746640
mDiffFit_237,654,934,1,277,4161600,3329335.4,5,16646677,265,265,265.0,1,265,746640
mDiffFit_562,654,934,1,277,4144320,3315511.4,5,16577557,262,262,262.0,1,262,746640
mDiffFit_136,654,934,1,277,4152960,3322423.4,5,16612117,270,270,270.0,1,270,746640
mProject_93,132,934,0,277,1473388,736832.5,2,1473665,4144320,4144320,4144320.0,2,8288640,5930728
mBackground_64,132,934,4,2476,4161600,2083253.0,4,8333012,4161600,4161600,4161600.0,2,8323200,5793368
mProject_83,132,934,0,277,1469719,734998.0,2,1469996,4170240,4170240,4170240.0,2,8340480,5930728
mDiffFit_611,654,934,1,277,4144320,3315511.4,5,16577557,277,277,277.0,1,277,746640
mProject_26,132,934,0,277,1537434,768855.5,2,1537711,4144320,4144320,4144320.0,2,8288640,5930728
mDiffFit_653,654,934,1,277,4144320,3315511.4,5,16577557,268,268,268.0,1,268,746640
mDiffFit_265,654,934,1,277,4161600,3329335.4,5,16646677,267,267,267.0,1,267,746640
mDiffFit_364,654,934,1,277,4161600,3329335.4,5,16646677,267,267,267.0,1,267,746640
mDiffFit_480,654,934,1,277,4144320,3315511.4,5,16577557,261,261,261.0,1,261,746640
mBackground_73,132,934,4,2476,4170240,2087573.0,4,8350292,4170240,4170240,4170240.0,2,8340480,5793368
mDiffFit_115,654,934,1,277,4152960,3318967.4,5,16594837,263,263,263.0,1,263,746640
mDiffFit_579,654,934,1,277,4152960,3318967.4,5,16594837,267,267,267.0,1,267,746640
mProject_122,132,934,0,277,1467310,733793.5,2,1467587,4144320,4144320,4144320.0,2,8288640,5930728
